ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj
002594.SZ,20260608,276.2552,279.3517,274.1302,276.832,282.3571,-5.5252,-1.9568,316843.95,2885879.183,hfq
002594.SZ,20260609,276.923,279.0481,273.3105,278.957,276.832,2.125,0.7676,281926.95,2562232.96109,hfq
002594.SZ,20260610,276.2553,276.2553,273.5231,274.1606,278.9571,-4.7964,-1.7194,241286.6,2182297.13741,hfq
002594.SZ,20260611,273.5231,275.6482,269.8195,272.6124,274.1606,-1.5482,-0.5647,315087.34,2821436.89548,hfq
002594.SZ,20260612,272.9161,278.6233,270.9428,278.0769,272.6125,5.4645,2.0045,385351.78,3497028.50468,hfq
002594.SZ,20260615,278.1074,278.9877,274.4341,275.7091,278.077,-2.3678,-0.8515,312979.08,2847656.61685,hfq
002594.SZ,20260616,274.2822,274.7376,271.7018,272.1268,275.709,-3.5823,-1.2993,336018.68,3017362.61274,hfq
002594.SZ,20260617,270.1838,271.0946,264.1123,265.5391,272.1267,-6.5877,-2.4208,495267.11,4335318.6677,hfq
002594.SZ,20260618,264.1122,271.1855,261.3193,267.5426,265.539,2.0035,0.7545,435789.76,3820166.90992,hfq
002594.SZ,20260622,264.1123,266.8445,256.8264,265.9034,267.5427,-1.6392,-0.6127,637242.2,5467321.88639,hfq
002594.SZ,20260623,263.8389,268.1194,257.2817,258.0406,265.9032,-7.8628,-2.957,466216.68,4016365.83408,hfq
002594.SZ,20260624,256.5227,257.1299,251.3012,252.8798,258.0406,-5.1608,-2.0,455735.3,3803649.80554,hfq
002594.SZ,20260625,251.362,254.4281,246.9297,249.5405,252.8798,-3.3393,-1.3205,556432.08,4579273.3254,hfq
002594.SZ,20260626,247.4458,248.3262,237.3974,237.3974,249.5405,-12.1431,-4.8662,663208.02,5267490.27775,hfq
002594.SZ,20260629,237.3973,245.7457,235.5758,241.7688,237.3973,4.3714,1.8414,523707.29,4160734.87256,hfq
002594.SZ,20260630,241.5866,244.5313,238.5508,241.9509,241.7688,0.1821,0.0753,382043.09,3031865.04919,hfq
002594.SZ,20260701,242.558,247.8706,238.4597,244.8652,241.9509,2.9143,1.2045,503176.61,4035250.99665,hfq
002594.SZ,20260702,248.6295,260.0743,248.6295,253.6992,244.8651,8.834,3.6077,825046.21,6956783.9553,hfq
002594.SZ,20260703,254.1848,269.819,253.7901,268.5743,253.699,14.8751,5.8633,838981.62,7298140.28407,hfq
