ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,adj
600900.SH,20250908,28.7151,28.92,28.6946,28.8483,28.7663,0.082,0.285,900740.39,2532976.861,hfq
600900.SH,20250909,28.8585,28.8995,28.6536,28.7048,28.8483,-0.1435,-0.4973,761316.32,2134208.194,hfq
600900.SH,20250910,28.7048,28.7868,28.5921,28.7048,28.7048,0.0,0.0,598614.83,1675916.918,hfq
600900.SH,20250911,28.6946,28.8073,28.6126,28.6946,28.7048,-0.0102,-0.0357,1053966.56,2946879.049,hfq
600900.SH,20250912,28.6945,28.8483,28.5921,28.6228,28.6945,-0.0718,-0.25,929728.12,2603224.928,hfq
600900.SH,20250915,28.5921,28.6023,28.4486,28.4896,28.6228,-0.1332,-0.4654,725656.97,2016875.299,hfq
600900.SH,20250916,28.4794,28.4896,28.3359,28.4179,28.4896,-0.0717,-0.2518,575128.76,1594342.991,hfq
600900.SH,20250917,28.4076,28.5203,28.3564,28.3871,28.4178,-0.0308,-0.1082,614926.75,1704493.488,hfq
600900.SH,20250918,28.3769,28.3872,27.885,27.9875,28.3872,-0.3996,-1.4079,1448432.97,3975030.224,hfq
600900.SH,20250919,27.9977,28.0284,27.7927,27.8747,27.9874,-0.1128,-0.4028,734670.22,1999478.366,hfq
600900.SH,20250922,27.7723,27.926,27.6903,27.7928,27.8748,-0.0819,-0.2941,696830.94,1890783.496,hfq
600900.SH,20250923,27.7927,28.0694,27.7005,27.9977,27.7927,0.2049,0.7375,872473.25,2375221.478,hfq
600900.SH,20250924,27.9567,28.2129,27.9158,27.926,27.9977,-0.0717,-0.2562,874412.99,2391918.904,hfq
600900.SH,20250925,27.885,28.008,27.7518,27.967,27.926,0.041,0.1468,634292.58,1726865.388,hfq
600900.SH,20250926,27.9773,28.2335,27.9158,28.1515,27.967,0.1845,0.6596,794087.06,2177282.26,hfq
600900.SH,20250929,28.1104,28.1822,27.8645,27.9772,28.1514,-0.1743,-0.6189,927031.0,2532328.827,hfq
600900.SH,20250930,28.0285,28.0387,27.885,27.926,27.9772,-0.0512,-0.1832,618827.74,1686097.117,hfq
600900.SH,20251009,27.885,28.3872,27.8236,28.3667,27.926,0.4407,1.578,1132499.09,3112861.218,hfq
600900.SH,20251010,28.3359,28.4794,28.1924,28.4179,28.3667,0.0512,0.1806,712605.02,1973210.96,hfq
600900.SH,20251013,28.3872,28.5921,28.0797,28.4794,28.4179,0.0615,0.2164,1174982.2,3255599.09,hfq
600900.SH,20251014,28.4281,28.7048,28.2334,28.6843,28.4793,0.2049,0.7197,1366699.04,3807496.908,hfq
600900.SH,20251015,28.674,28.8483,28.4588,28.6228,28.6843,-0.0615,-0.2144,926323.29,2588206.846,hfq
600900.SH,20251016,28.5409,28.8688,28.5307,28.8586,28.6229,0.2358,0.8235,939734.94,2639404.753,hfq
600900.SH,20251017,28.8278,29.084,28.7561,28.8073,28.8585,-0.0513,-0.1776,1147021.54,3235603.482,hfq
600900.SH,20251020,28.8175,28.8483,28.4384,28.7458,28.8073,-0.0615,-0.2134,914230.76,2555513.223,hfq
600900.SH,20251021,28.6946,28.7971,28.5409,28.6024,28.7459,-0.1434,-0.4991,801635.74,2239195.693,hfq
600900.SH,20251022,28.5819,28.7766,28.5409,28.7356,28.6024,0.1332,0.4658,619189.68,1734320.789,hfq
600900.SH,20251023,28.7356,28.9713,28.7356,28.9303,28.7356,0.1947,0.6776,785588.09,2215031.621,hfq
600900.SH,20251024,28.9098,28.9918,28.7766,28.8893,28.9303,-0.041,-0.1417,770600.06,2172735.273,hfq
600900.SH,20251027,28.838,29.2684,28.7151,29.002,28.8893,0.1127,0.3902,1248426.35,3534388.258,hfq
600900.SH,20251028,28.961,29.248,28.961,29.166,29.002,0.164,0.5654,732635.65,2082899.503,hfq
600900.SH,20251029,29.166,29.166,28.9611,28.9918,29.166,-0.1742,-0.5973,740543.03,2097455.018,hfq
600900.SH,20251030,28.9918,29.2685,28.8894,29.1763,28.9918,0.1845,0.6363,867173.76,2465019.759,hfq
600900.SH,20251031,29.166,29.166,28.6229,28.7971,29.1763,-0.3792,-1.2996,1184702.29,3332582.343,hfq
600900.SH,20251103,28.8073,29.0533,28.8073,29.0123,28.7971,0.2152,0.7473,613783.22,1735602.286,hfq
600900.SH,20251104,29.0123,29.4017,28.9816,29.3095,29.0123,0.2972,1.0244,1049428.89,2995456.129,hfq
600900.SH,20251105,29.3402,29.4017,29.1045,29.125,29.3095,-0.1845,-0.6294,685791.15,1954741.549,hfq
600900.SH,20251106,29.0943,29.3095,29.0635,29.207,29.125,0.082,0.2815,673928.32,1920939.279,hfq
600900.SH,20251107,29.2173,29.3505,29.1353,29.2275,29.207,0.0205,0.0702,551417.84,1572837.493,hfq
600900.SH,20251110,29.2276,29.2993,29.0943,29.2378,29.2276,0.0103,0.0351,493344.59,1406140.642,hfq
600900.SH,20251111,29.2378,29.4325,29.1763,29.33,29.2378,0.0922,0.3155,625175.78,1788389.426,hfq
600900.SH,20251112,29.412,29.5965,29.3198,29.3198,29.33,-0.0102,-0.0349,629704.97,1810844.126,hfq
600900.SH,20251113,29.3301,29.4428,28.9611,29.1456,29.3198,-0.1742,-0.5942,1012328.04,2874569.006,hfq
600900.SH,20251114,29.1456,29.4223,29.0431,29.0431,29.1456,-0.1025,-0.3516,747625.18,2134920.337,hfq
600900.SH,20251117,29.0738,29.1353,28.7254,28.8586,29.0431,-0.1845,-0.6351,725596.43,2041952.507,hfq
600900.SH,20251118,28.8586,29.0431,28.7767,28.8484,28.8586,-0.0102,-0.0355,590136.98,1664566.13,hfq
600900.SH,20251119,28.8484,29.0329,28.8074,28.9304,28.8484,0.082,0.2842,481597.61,1359794.725,hfq
600900.SH,20251120,28.8792,29.0227,28.746,28.8382,28.9304,-0.0922,-0.3188,576112.35,1624414.752,hfq
600900.SH,20251121,28.8689,28.9714,28.7665,28.8587,28.8382,0.0205,0.0711,919941.5,2591450.861,hfq
600900.SH,20251124,28.8792,28.8996,28.6127,28.8894,28.8587,0.0307,0.1065,971795.69,2725992.366,hfq
600900.SH,20251125,28.8894,28.8996,28.5204,28.7254,28.8894,-0.164,-0.5676,929854.19,2602515.319,hfq
600900.SH,20251126,28.7254,28.8177,28.5922,28.6332,28.7254,-0.0922,-0.3211,662732.78,1854668.14,hfq
600900.SH,20251127,28.6229,28.8381,28.4692,28.7869,28.6332,0.1537,0.5369,768692.86,2152113.661,hfq
600900.SH,20251128,28.7049,28.7664,28.6435,28.6742,28.7869,-0.1127,-0.3916,590180.67,1651765.723,hfq
600900.SH,20251201,28.7459,28.8484,28.6844,28.7664,28.6742,0.0922,0.3217,582523.94,1634524.009,hfq
600900.SH,20251202,28.7254,28.9713,28.7151,28.9611,28.7664,0.1947,0.6769,748779.62,2111131.853,hfq
600900.SH,20251203,28.9509,29.0636,28.9099,28.9714,28.9612,0.0103,0.0354,445599.66,1260442.579,hfq
600900.SH,20251204,29.0022,29.0227,28.869,28.9407,28.9714,-0.0307,-0.1061,379967.06,1072988.579,hfq
600900.SH,20251205,28.9406,28.9406,28.7152,28.7664,28.9406,-0.1743,-0.602,544975.5,1531066.285,hfq
600900.SH,20251208,28.7665,28.7972,28.5513,28.5615,28.7665,-0.2049,-0.7125,754265.06,2109155.093,hfq
600900.SH,20251209,28.623,28.7357,28.5923,28.664,28.5615,0.1025,0.3588,512302.07,1432281.938,hfq
600900.SH,20251210,28.623,28.7665,28.541,28.582,28.664,-0.082,-0.286,585389.54,1634914.947,hfq
600900.SH,20251211,28.6127,28.6332,28.4385,28.5512,28.5819,-0.0308,-0.1076,695636.24,1936057.504,hfq
600900.SH,20251212,28.541,28.7459,28.5,28.7357,28.5512,0.1845,0.6461,898708.32,2509907.08,hfq
600900.SH,20251215,28.6845,28.8484,28.6537,28.7357,28.7357,0.0,0.0,539466.13,1514955.53,hfq
600900.SH,20251216,28.7562,28.7767,28.5103,28.664,28.7357,-0.0717,-0.2496,679077.46,1896170.505,hfq
600900.SH,20251217,28.6229,28.6947,28.5307,28.6127,28.6639,-0.0513,-0.1788,592436.13,1653641.726,hfq
600900.SH,20251218,28.6127,28.7869,28.582,28.7767,28.6127,0.164,0.5731,464197.94,1300956.749,hfq
600900.SH,20251219,28.7255,28.7767,28.5103,28.541,28.7767,-0.2357,-0.8191,799993.14,2233930.352,hfq
600900.SH,20251222,28.5307,28.5512,28.1823,28.2233,28.541,-0.3177,-1.1131,1564033.93,4316199.315,hfq
600900.SH,20251223,28.1823,28.4283,28.1618,28.4078,28.2233,0.1845,0.6536,709451.12,1962122.211,hfq
600900.SH,20251224,28.3975,28.3975,28.2336,28.3258,28.4078,-0.082,-0.2886,499942.8,1381469.831,hfq
600900.SH,20251225,28.3156,28.3668,28.2541,28.3258,28.3258,0.0,0.0,300805.76,831149.451,hfq
600900.SH,20251226,28.2951,28.3565,28.2028,28.3258,28.3258,0.0,0.0,482593.39,1332687.115,hfq
600900.SH,20251229,28.3258,28.3258,28.1823,28.2028,28.3258,-0.123,-0.4342,689033.36,1897569.339,hfq
600900.SH,20251230,28.1823,28.1823,27.9978,27.9978,28.2028,-0.205,-0.7267,724247.0,1982353.612,hfq
600900.SH,20251231,28.0286,28.0491,27.8441,27.8646,27.9978,-0.1332,-0.4758,742930.24,2021839.64,hfq
600900.SH,20260105,27.8749,27.9876,27.7724,27.9569,27.8647,0.0923,0.331,765691.31,2084118.017,hfq
600900.SH,20260106,27.9773,28.1208,27.9158,28.1208,27.9568,0.1639,0.5865,738436.81,2020307.561,hfq
600900.SH,20260107,28.1208,28.1311,27.8954,27.9056,28.1208,-0.2152,-0.7653,721701.95,1970227.485,hfq
600900.SH,20260108,27.9057,27.9774,27.8647,27.9364,27.9057,0.0308,0.1102,470572.75,1282365.975,hfq
600900.SH,20260109,27.9466,27.9671,27.8544,27.9671,27.9364,0.0307,0.1101,629034.53,1713592.955,hfq
600900.SH,20260112,27.9672,28.1311,27.8954,28.0799,27.9672,0.1128,0.4031,784355.54,2145881.938,hfq
600900.SH,20260113,28.1311,28.2541,27.9979,28.0389,28.0799,-0.041,-0.146,785384.92,2154672.433,hfq
600900.SH,20260114,28.1311,28.2233,27.465,27.4752,28.0388,-0.5637,-2.0102,2927500.88,7941387.446,hfq
600900.SH,20260115,27.6495,27.6802,27.4343,27.4855,27.4753,0.0103,0.0373,1259274.47,3382187.545,hfq
600900.SH,20260116,27.5469,27.7007,27.096,27.178,27.4854,-0.3075,-1.1186,2388546.3,6368509.096,hfq
600900.SH,20260119,27.2703,27.588,27.26,27.465,27.1781,0.287,1.0558,1047218.13,2803299.152,hfq
600900.SH,20260120,27.465,27.6085,27.3933,27.547,27.465,0.082,0.2985,1050033.77,2822226.858,hfq
600900.SH,20260121,27.5572,27.5674,27.2088,27.2395,27.5469,-0.3075,-1.1161,1163281.62,3105540.544,hfq
600900.SH,20260122,27.2395,27.383,26.9526,26.9628,27.2395,-0.2767,-1.0158,1807849.66,4779737.327,hfq
600900.SH,20260123,27.014,27.0755,26.6041,26.6451,26.9628,-0.3177,-1.1783,2106915.13,5502988.264,hfq
600900.SH,20260126,26.6963,26.932,26.5016,26.6246,26.6451,-0.0205,-0.0769,2028697.96,5283656.766,hfq
600900.SH,20260127,26.6246,26.7886,26.5017,26.5734,26.6246,-0.0512,-0.1925,1313814.83,3416663.13,hfq
600900.SH,20260128,26.5733,26.5836,26.2454,26.2864,26.5733,-0.287,-1.0798,2326497.6,5985858.969,hfq
600900.SH,20260129,26.2864,26.85,26.0097,26.6758,26.2864,0.3894,1.4815,2616230.32,6732321.039,hfq
600900.SH,20260130,26.6861,27.2292,26.6861,27.014,26.6758,0.3382,1.2678,2238492.39,5906700.028,hfq
600900.SH,20260202,27.1473,27.2088,26.7374,26.7886,27.0141,-0.2254,-0.8346,1242256.65,3267262.732,hfq
600900.SH,20260203,26.8501,26.8808,26.5529,26.6451,26.7886,-0.1435,-0.5356,885438.15,2302972.625,hfq
600900.SH,20260204,26.6143,27.0447,26.5938,27.0345,26.6451,0.3894,1.4615,957051.81,2512165.683,hfq
600900.SH,20260205,27.0755,27.3522,27.0038,27.26,27.0345,0.2255,0.834,1032447.5,2739767.94,hfq
600900.SH,20260206,27.26,27.4342,27.0345,27.178,27.26,-0.082,-0.3008,725626.8,1922388.504,hfq
600900.SH,20260209,27.1882,27.2292,26.932,27.1165,27.178,-0.0615,-0.2262,678291.25,1792121.462,hfq
600900.SH,20260210,27.1165,27.2599,27.0242,27.2292,27.1165,0.1127,0.4157,559201.01,1483185.481,hfq
600900.SH,20260211,27.2395,27.2497,27.0653,27.137,27.2292,-0.0922,-0.3387,533882.46,1412807.447,hfq
600900.SH,20260212,27.1371,27.168,26.9098,26.9821,27.1371,-0.1549,-0.571,737342.37,1925902.011,hfq
600900.SH,20260213,26.9924,27.044,26.8064,26.8581,26.9821,-0.124,-0.4594,715540.68,1863613.082,hfq
600900.SH,20260224,26.9924,27.0234,26.8375,26.9098,26.8581,0.0517,0.1923,730789.39,1903435.481,hfq
600900.SH,20260225,26.9407,27.0647,26.8064,26.8271,26.9097,-0.0827,-0.3071,956209.54,2492461.852,hfq
600900.SH,20260226,26.8374,26.9511,26.7858,26.8994,26.8271,0.0723,0.2695,619771.69,1611605.301,hfq
600900.SH,20260227,26.9097,27.044,26.8787,26.8994,26.8994,0.0,0.0,919037.82,2396913.236,hfq
600900.SH,20260302,26.982,27.5295,26.982,27.4469,26.8994,0.5475,2.0353,1817728.88,4815661.932,hfq
600900.SH,20260303,27.4469,27.9944,27.4056,27.8601,27.4469,0.4132,1.5055,2145546.53,5763725.302,hfq
600900.SH,20260304,27.6845,28.0874,27.3953,27.9841,27.8601,0.124,0.4449,1757354.43,4731660.303,hfq
600900.SH,20260305,27.8704,28.139,27.7258,27.9737,27.984,-0.0104,-0.0369,1329148.71,3600687.805,hfq
600900.SH,20260306,27.9531,28.046,27.8704,28.0357,27.9737,0.062,0.2216,878369.24,2377351.285,hfq
600900.SH,20260309,28.0564,28.5419,27.9841,28.0977,28.0357,0.062,0.2211,2075027.99,5674816.795,hfq
600900.SH,20260310,27.9015,28.1391,27.6122,28.0461,28.0978,-0.0516,-0.1838,1192857.15,3217091.405,hfq
600900.SH,20260311,28.046,28.2113,27.8394,28.201,28.046,0.1549,0.5525,897445.46,2439249.557,hfq
600900.SH,20260312,28.2217,28.4076,28.0564,28.4076,28.201,0.2066,0.7326,1078962.09,2951508.824,hfq
600900.SH,20260313,28.4076,28.5419,28.2527,28.325,28.4076,-0.0826,-0.2909,942776.29,2590387.28,hfq
600900.SH,20260316,28.325,28.4076,28.139,28.263,28.325,-0.062,-0.2188,872037.87,2388063.54,hfq
600900.SH,20260317,28.2217,28.4799,28.1804,28.3973,28.263,0.1343,0.4751,850288.95,2338113.044,hfq
600900.SH,20260318,28.387,28.5626,28.139,28.1907,28.3973,-0.2066,-0.7275,800289.92,2191462.951,hfq
600900.SH,20260319,28.17,28.387,28.0977,28.1597,28.1907,-0.031,-0.1099,1015257.81,2777309.817,hfq
600900.SH,20260320,28.1597,28.294,27.9118,28.0771,28.1597,-0.0826,-0.2935,845555.09,2299198.422,hfq
600900.SH,20260323,27.9635,28.1598,27.54,27.6226,28.0771,-0.4545,-1.6188,1757271.3,4727621.378,hfq
600900.SH,20260324,27.7878,28.0254,27.6019,27.9944,27.6225,0.3718,1.3463,910767.18,2455035.706,hfq
600900.SH,20260325,28.0461,28.1701,27.8085,28.1081,27.9945,0.1137,0.4059,860545.05,2335396.506,hfq
600900.SH,20260326,28.0874,28.356,27.9945,28.2114,28.1081,0.1033,0.3675,845013.7,2305295.042,hfq
600900.SH,20260327,28.1804,28.3044,28.0771,28.1494,28.2114,-0.062,-0.2197,685517.22,1869448.582,hfq
600900.SH,20260330,28.1493,28.1493,27.9014,28.0357,28.1493,-0.1137,-0.4037,692780.6,1880990.759,hfq
600900.SH,20260331,28.0357,28.232,27.9324,27.9324,28.0357,-0.1033,-0.3685,802588.84,2181329.248,hfq
600900.SH,20260401,28.0151,28.0151,27.7259,27.7672,27.9325,-0.1652,-0.5917,906081.71,2440214.452,hfq
600900.SH,20260402,27.7878,27.9117,27.6431,27.9014,27.7671,0.1342,0.4836,739848.93,1988851.813,hfq
600900.SH,20260403,27.8911,27.8911,27.5399,27.5812,27.9014,-0.3202,-1.1477,656276.8,1757122.436,hfq
600900.SH,20260407,27.5915,27.6328,27.2713,27.3539,27.5812,-0.2273,-0.824,726271.79,1926064.162,hfq
600900.SH,20260408,27.3952,27.4572,27.2609,27.4572,27.3539,0.1033,0.3776,806199.77,2138241.99,hfq
600900.SH,20260409,27.4573,27.4573,27.1784,27.261,27.4573,-0.1962,-0.7148,691284.54,1824031.017,hfq
600900.SH,20260410,27.3436,27.3746,27.1887,27.2713,27.261,0.0103,0.0379,665589.04,1756489.575,hfq
600900.SH,20260413,27.261,27.3023,27.1061,27.292,27.2713,0.0207,0.0758,626263.92,1648289.578,hfq
600900.SH,20260414,27.292,27.3746,27.1887,27.292,27.292,0.0,0.0,701165.97,1848972.432,hfq
600900.SH,20260415,27.2817,27.5503,27.23,27.4263,27.292,0.1343,0.4921,970565.86,2576891.492,hfq
600900.SH,20260416,27.4366,27.5813,27.3953,27.4263,27.4263,0.0,0.0,719585.95,1912488.03,hfq
600900.SH,20260417,27.4263,27.4573,27.2507,27.2507,27.4263,-0.1756,-0.6403,836066.71,2214978.373,hfq
600900.SH,20260420,27.2816,27.7258,27.2816,27.7258,27.2506,0.4751,1.7437,950417.99,2538195.456,hfq
600900.SH,20260421,27.7465,28.0461,27.7362,28.0254,27.7258,0.2996,1.0805,904432.49,2446267.987,hfq
600900.SH,20260422,28.0254,28.0254,27.7052,27.7465,28.0254,-0.2789,-0.9952,741609.24,1997674.385,hfq
600900.SH,20260423,27.7465,27.9015,27.5399,27.8395,27.7465,0.093,0.3351,845908.0,2270225.989,hfq
600900.SH,20260424,27.7982,27.8395,27.6329,27.6949,27.8395,-0.1446,-0.5195,564464.4,1514495.496,hfq
600900.SH,20260427,27.6845,27.7362,27.4986,27.5399,27.6949,-0.155,-0.5595,562598.68,1504214.891,hfq
600900.SH,20260428,27.5605,27.6639,27.4882,27.6122,27.5399,0.0723,0.2626,700607.77,1869479.612,hfq
600900.SH,20260429,27.5915,27.6845,27.4779,27.6535,27.6122,0.0413,0.1496,855961.19,2284682.165,hfq
600900.SH,20260430,27.9841,28.325,27.8292,28.2217,27.6535,0.5682,2.0545,1914637.37,5218424.711,hfq
600900.SH,20260506,28.2423,28.2423,27.9324,28.0977,28.2217,-0.124,-0.4392,1237749.54,3359761.259,hfq
600900.SH,20260507,28.0771,28.0978,27.7878,27.9428,28.0978,-0.1549,-0.5515,973283.07,2633218.235,hfq
600900.SH,20260508,27.9531,28.0564,27.8704,27.8911,27.9428,-0.0517,-0.1848,804423.1,2173718.079,hfq
600900.SH,20260511,27.9427,28.0977,27.8394,27.9014,27.8911,0.0103,0.037,1030952.75,2787957.982,hfq
600900.SH,20260512,27.9014,28.0667,27.7981,27.9324,27.9014,0.031,0.1111,1011762.33,2738732.723,hfq
600900.SH,20260513,27.9737,28.1907,27.8601,27.8911,27.9324,-0.0413,-0.1479,1396919.41,3785965.443,hfq
600900.SH,20260514,27.8705,27.9738,27.7362,27.8292,27.8912,-0.0619,-0.2222,1102942.32,2971318.672,hfq
600900.SH,20260515,27.7878,28.0461,27.6019,27.9221,27.8291,0.0929,0.3341,1187554.88,3202012.497,hfq
600900.SH,20260518,27.9325,28.0771,27.6949,27.7775,27.9221,-0.1446,-0.5179,915897.69,2465321.894,hfq
600900.SH,20260519,27.7775,28.2527,27.6536,28.1494,27.7775,0.3719,1.3388,1725645.85,4692289.634,hfq
600900.SH,20260520,28.1495,28.1804,27.7569,27.7879,28.1495,-0.3615,-1.2844,1284344.36,3473080.686,hfq
600900.SH,20260521,27.7465,27.8601,27.5089,27.5399,27.7878,-0.248,-0.8922,1166100.37,3127663.67,hfq
600900.SH,20260522,27.6122,27.6432,27.3746,27.4366,27.5399,-0.1033,-0.3751,915888.15,2436330.692,hfq
600900.SH,20260525,27.478,27.7156,27.4263,27.5503,27.4367,0.1137,0.4142,841543.93,2245695.731,hfq
600900.SH,20260526,27.54,28.0461,27.4676,28.0358,27.5503,0.4855,1.7623,1626529.81,4397744.505,hfq
600900.SH,20260527,27.9532,28.2321,27.9015,28.1391,28.0358,0.1033,0.3685,1112715.4,3026248.64,hfq
600900.SH,20260528,28.1495,28.2735,28.0049,28.1185,28.1392,-0.0206,-0.0734,1146573.18,3124821.006,hfq
600900.SH,20260529,28.0978,28.6763,27.9739,28.666,28.1185,0.5475,1.9471,2134370.57,5888377.325,hfq
600900.SH,20260601,28.6556,28.7899,28.4593,28.6866,28.6659,0.0206,0.0721,1392780.66,3861503.134,hfq
600900.SH,20260602,28.7383,29.0792,28.5317,28.8829,28.6866,0.1963,0.6842,1257574.46,3513868.172,hfq
600900.SH,20260603,28.7693,28.9036,28.4181,28.8106,28.8829,-0.0723,-0.2504,1143005.88,3168757.471,hfq
600900.SH,20260604,28.7486,28.8829,28.5214,28.635,28.8106,-0.1756,-0.6095,874972.29,2430916.403,hfq
600900.SH,20260605,28.6349,29.0275,28.418,28.5213,28.6349,-0.1137,-0.3968,1094135.63,3042122.314,hfq
600900.SH,20260608,28.4077,28.5213,28.1597,28.418,28.5213,-0.1033,-0.3622,1180654.67,3238081.015,hfq
600900.SH,20260609,28.418,28.6143,28.2941,28.542,28.418,0.124,0.4362,882535.97,2433424.842,hfq
600900.SH,20260610,28.511,28.7383,28.3354,28.604,28.542,0.062,0.2172,887500.11,2457850.309,hfq
600900.SH,20260611,28.604,28.8726,28.511,28.8106,28.604,0.2066,0.7223,991250.1,2759358.768,hfq
600900.SH,20260612,28.6867,29.2238,28.5834,29.2135,28.8106,0.4029,1.3984,1494245.23,4191923.9,hfq
600900.SH,20260615,29.1722,29.1722,28.2942,28.4801,29.2135,-0.7334,-2.5106,2076611.58,5743667.948,hfq
600900.SH,20260616,28.3148,28.3561,28.0358,28.0875,28.48,-0.3926,-1.3783,1205992.99,3287063.796,hfq
